topic,authors,title,publicationName,doi,volume,issue,pageRange,coverDate,affiliation,citedbyCount,affilname,affiliation-country,year,month
MEDI,Zhou H.,Radiomics analysis for prediction and classification of submucosal tumors based on gastrointestinal endoscopic ultrasonography,DEN Open,10.1002/deo2.374,5,1,,2025-04-01,"[{'@_fa': 'true', 'affilname': 'University of Shanghai for Science and Technology', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",-0.1234553128007165,University of Shanghai for Science and Technology,China,2025,4
MEDI,Akiyama S.,Endoscopic assessment of the J pouch in ulcerative colitis: A narrative review,DEN Open,10.1002/deo2.373,5,1,,2025-04-01,"[{'@_fa': 'true', 'affilname': 'Faculty of Medicine, University of Tsukuba', 'affiliation-city': 'Tsukuba', 'affiliation-country': 'Japan'}]",-0.1234553128007165,"Faculty of Medicine, University of Tsukuba",Japan,2025,4
MEDI,Takano Y.,Endoscopic ultrasound-guided tissue acquisition for focal liver lesions in patients with a history of multiple primary malignant neoplasms,DEN Open,10.1002/deo2.372,5,1,,2025-04-01,"[{'@_fa': 'true', 'affilname': 'Showa University Fujigaoka Hospital', 'affiliation-city': 'Yokohama', 'affiliation-country': 'Japan'}]",-0.1234553128007165,Showa University Fujigaoka Hospital,Japan,2025,4
MEDI,Yamazaki H.,Extraction of terminal ileal lipomas to cecum can facilitate endoscopic resection: A case series with video,DEN Open,10.1002/deo2.375,5,1,,2025-04-01,"[{'@_fa': 'true', 'affilname': 'NTT Medical Center Tokyo', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}]",-0.1234553128007165,NTT Medical Center Tokyo,Japan,2025,4
MEDI,Hanatani J.i.,Impact of the COVID-19 pandemic on the treatment of acute cholangitis caused by choledocholithiasis: A single-center retrospective study in Japan,DEN Open,10.1002/deo2.371,5,1,,2025-04-01,"[{'@_fa': 'true', 'affilname': 'Nara Medical University', 'affiliation-city': 'Kashihara', 'affiliation-country': 'Japan'}]",-0.1234553128007165,Nara Medical University,Japan,2025,4
MEDI,Gottsmann L.,Towards a new sustainable sports model?,Staps,10.3917/sta.pr1.0080,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'École Normale Supérieure de Rennes', 'affiliation-city': 'Bruz', 'affiliation-country': 'France'}]",-0.1234553128007165,École Normale Supérieure de Rennes,France,2025,1
MEDI,Gutierrez D.,"The FIFA World Cup in the BRICS: International media portraits from South Africa, Brazil and Russia",Staps,10.3917/sta.pr1.0082,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Universidad de Campinas', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",-0.1234553128007165,Universidad de Campinas,Brazil,2025,1
MEDI,Illivi F.,"The appropriation of ""sport-health"" through instrumentation: The example of a French omnisports federation",Staps,10.3917/sta.pr1.0090,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Expert «sport-santé» et politiques sportives', 'affiliation-city': None, 'affiliation-country': 'France'}]",-0.1234553128007165,Expert «sport-santé» et politiques sportives,France,2025,1
MEDI,Westeel A.,"Changes in sports practices, motivations and affects during the first lockdown in France",Staps,10.3917/sta.pr1.0081,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Université de Lorraine', 'affiliation-city': 'Nancy', 'affiliation-country': 'France'}]",-0.1234553128007165,Université de Lorraine,France,2025,1
MEDI,Cheval B.,Promoting regular physical activity in patients: The importance of the perception of effort,Staps,10.3917/sta.pr1.0091,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'École Normale Supérieure de Rennes', 'affiliation-city': 'Bruz', 'affiliation-country': 'France'}]",0.9988657126603426,École Normale Supérieure de Rennes,France,2025,1
MEDI,Rollin J.,Physiotherapists andsocialmobilityattempts: thecaseofsportspecialisation,Staps,10.3917/sta.pr1.0084,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'École Normale Supérieure de Lyon', 'affiliation-city': 'Lyon', 'affiliation-country': 'France'}]",-0.1234553128007165,École Normale Supérieure de Lyon,France,2025,1
MEDI,Dumas C.,"Performances, recordsandalternativeOlympisms duringtheinterwar period",Staps,10.3917/sta.pr1.0085,Pub. anticipées,,85-103,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Centre d’Histoire ""Espaces et Cultures""', 'affiliation-city': 'Clermont-Ferrand', 'affiliation-country': 'France'}]",-0.1234553128007165,"Centre d’Histoire ""Espaces et Cultures""",France,2025,1
MEDI,Auvray E.,The place of women in the toponymy of French public swimming pools (1969-2021),Staps,10.3917/sta.pr1.0077,Pub. anticipées,,177-198,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Université de Caen Normandie', 'affiliation-city': 'Caen', 'affiliation-country': 'France'}]",-0.1234553128007165,Université de Caen Normandie,France,2025,1
MEDI,Rougnant T.,"Sébastien Fleuriel, Jean-François Goubet, Stéphan Mierzejewski, Manuel Schotté (dir.), Ce qu’incorporer veut dire <inf>coll.</inf><inf>«</inf> Villeneuve-d’Ascq, <inf>Épistémologie des</inf> Presses <inf>sciences</inf> universitaires <inf>sociales», 2021,</inf> du Septentrion, <inf>284 p.</inf>",Staps,10.3917/sta.pr1.0087,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Centre Maurice Halbwachs', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",-0.1234553128007165,Centre Maurice Halbwachs,France,2025,1
MEDI,Gauthier J.A.,Assessment of situations of abuse by young athletes. An innovative approach associated with the 2020 Youth Olympic Games,Staps,10.3917/sta.pr1.0072,Pub. anticipées,,172-194,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Université de Lausanne (UNIL)', 'affiliation-city': 'Lausanne', 'affiliation-country': 'Switzerland'}]",0.9988657126603426,Université de Lausanne (UNIL),Switzerland,2025,1
MEDI,de Albuquerque Cavalcanti E.,Memories of Brazilian soccer players: between the profession of athlete and life outside of sport,Staps,10.3917/sta.pr1.0076,Pub. anticipées,,176-191,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Universidade Federal de Mato Grosso do Sul', 'affiliation-city': 'Campo Grande', 'affiliation-country': 'Brazil'}]",-0.1234553128007165,Universidade Federal de Mato Grosso do Sul,Brazil,2025,1
MEDI,Bourbillères H.,Les événements sportifs récurrents à Paris face aux injonctions de mixité sociale,Staps,10.3917/sta.pr1.0089,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Université Rennes 2', 'affiliation-city': 'Rennes', 'affiliation-country': 'France'}]",-0.1234553128007165,Université Rennes 2,France,2025,1
MEDI,Chanavat N.,The Olympic brand: Between historical foundations and innovations. Milestones for a research agenda on brand management based on the past,Staps,10.3917/sta.pr1.0079,Pub. anticipées,,179-197,2025-01-12,"[{'@_fa': 'true', 'affilname': ""CETAPS - Centre d'Etudes des Transformations des Activités Physiques et Sportives"", 'affiliation-city': 'Mont-Saint-Aignan', 'affiliation-country': 'France'}, {'@_fa': 'true', 'affilname': 'Académie Nationale Olympique Française', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",0.9988657126603426,Académie Nationale Olympique Française,France,2025,1
MEDI,Caumeil B.,"Determinants and definitions of re-injury anxiety, fear of re-injury and kinesiophobia: a systematic review",Staps,10.3917/sta.pr1.0094,Pub. anticipées,,194-217,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Aix Marseille Université', 'affiliation-city': 'Marseille', 'affiliation-country': 'France'}]",-0.1234553128007165,Aix Marseille Université,France,2025,1
MEDI,Hermand É.,Bone conduction: A technology to help the progress of speed swimmers?,Staps,10.3917/sta.pr1.0098,Pub. anticipées,,198-210,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Hypoxie &amp; Poumon (H&amp;P)', 'affiliation-city': 'Bobigny', 'affiliation-country': 'France'}, {'@_fa': 'true', 'affilname': 'Unité de Recherche Pluridisciplinaire Sport, Santé, Société (URePSSS)', 'affiliation-city': 'Dunkerque', 'affiliation-country': 'France'}]",-0.1234553128007165,Hypoxie &amp; Poumon (H&amp;P),France,2025,1
MEDI,Tajri Y.,"Serge Durali, Guillaume Dietsch, Une histoire politique de l'EPS. Du XIX<sup>e</sup> siècle à nos jours, Louvain-la-Neuve, De Boeck Supérieur, 2022, 359 p.",Staps,10.3917/sta.pr1.0071,Pub. anticipées,,171-173,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Université Gustave Eiffel', 'affiliation-city': 'Marne-la-Vallee', 'affiliation-country': 'France'}]",-0.1234553128007165,Université Gustave Eiffel,France,2025,1
MEDI,Durand P.,"Fragment of a retrospective, strategic and cultural analysis of a failure in the sporting goods industry: The failed takeover of Rossignol by Quiksilver",Staps,10.3917/sta.pr1.0096,Pub. anticipées,,196-207,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Laboratoire Cultures Éducation Sociétés', 'affiliation-city': 'Bordeaux', 'affiliation-country': 'France'}]",0.9988657126603426,Laboratoire Cultures Éducation Sociétés,France,2025,1
MEDI,Grün L.,"Thierry Terret, Balades olympiques, vol. 5, Les chemins éducatifs, Paris, L’Harmattan, coll. « Espaces et temps du sport», 2023, 186 p.",Staps,10.3917/sta.pr1.0088,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Centre Régional Universitaire Lorrain d’Histoire (CRULH', 'affiliation-city': None, 'affiliation-country': 'France'}]",-0.1234553128007165,Centre Régional Universitaire Lorrain d’Histoire (CRULH,France,2025,1
MEDI,Plard M.,Trail-Running and Ultramarathon: A Multidisciplinary Scoping Review,Staps,10.3917/sta.pr1.0092,Pub. anticipées,,192-209,2025-01-12,"[{'@_fa': 'true', 'affilname': 'Université d’Angers', 'affiliation-city': 'Angers', 'affiliation-country': 'France'}]",-0.1234553128007165,Université d’Angers,France,2025,1
MEDI,Forté L.,"From 'being a pro' to becoming a professional: Variability of discourse, practices and resources within the French athletic elite",Staps,10.3917/sta.pr1.0093,Pub. anticipées,,193-214,2025-01-12,"[{'@_fa': 'true', 'affilname': 'CreSco EA', 'affiliation-city': None, 'affiliation-country': 'France'}]",-0.1234553128007165,CreSco EA,France,2025,1
MEDI,Pochon S.,"Bastien Pouy-Bidard, Transidentités enÉducationPhysique etSportive (EPS), Paris, L’Harmattan, coll. « Prix scientifique», 2022, 160 p. Préface d’Anne Barrère et Dominique Bret.",Staps,10.3917/sta.pr1.0083,Pub. anticipées,,,2025-01-12,"[{'@_fa': 'true', 'affilname': ""Universite d'Artois"", 'affiliation-city': 'Arras', 'affiliation-country': 'France'}]",-0.1234553128007165,,France,2025,1
MEDI,Del Ciampo L.A.,Iron deficiency and changes in sleep: two conditions that compromise child growth and development,Revista Paulista de Pediatria,10.1590/1984-0462/2025/43/2024017,43,,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",-0.1234553128007165,Universidade de São Paulo,Brazil,2025,1
MEDI,Zhang H.,Expression analysis of lymphocyte subsets and lymphocyte-to-monocyte ratio: reveling immunosuppression and chronic inflammation in breast cancer,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05508-1,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'The First Affiliated Hospital of Chongqing Medical University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",-0.1234553128007165,The First Affiliated Hospital of Chongqing Medical University,China,2025,1
MEDI,He S.,Human papillomavirus E7 protein induces homologous recombination defects and PARPi sensitivity,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05511-6,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'West China Second University Hospital', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",0.9988657126603426,West China Second University Hospital,China,2025,1
MEDI,Lu J.,Prognostic value of preoperative circulating tumor DNA in non-small cell lung cancer: a systematic review and meta-analysis,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05550-z,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Zhejiang Chinese Medical University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'China Medical University Shenyang', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",-0.1234553128007165,Zhejiang Chinese Medical University,China,2025,1
MEDI,Liu R.,The poor prognosis of lacrimal gland adenocarcinoma: a clinical study and literature review,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05510-7,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Beijing Tongren Hospital, Capital Medical University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",-0.1234553128007165,"Beijing Tongren Hospital, Capital Medical University",China,2025,1
MEDI,Maddah Safaei A.,Hypofractionated versus standard chemoradiotherapy in the definitive treatment of uterine cervix cancer: interim results of a randomized controlled clinical trial,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05563-8,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Cancer Research Institute', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",-0.1234553128007165,Cancer Research Institute,Iran,2025,1
MEDI,Wang Q.,Mitophagy plays a “double-edged sword” role in the radiosensitivity of cancer cells,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05515-2,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Lanzhou University', 'affiliation-city': 'Lanzhou', 'affiliation-country': 'China'}]",0.9988657126603426,Lanzhou University,China,2025,1
MEDI,Fang F.,Ultrasound-based deep learning radiomics nomogram for risk stratification of testicular masses: a two-center study,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05549-6,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'The First Affiliated Hospital of Guangxi Medical University', 'affiliation-city': 'Nanning', 'affiliation-country': 'China'}]",0.9988657126603426,The First Affiliated Hospital of Guangxi Medical University,China,2025,1
MEDI,Xu T.,Derivation and validation of a nomogram based on clinical characteristics to diagnose endometriosis associated ovarian cancer preoperatively,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05524-1,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Jiangsu Province Hospital', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",-0.1234553128007165,Jiangsu Province Hospital,China,2025,1
MEDI,Meng X.,FSTL3 is associated with prognosis and immune cell infiltration in lung adenocarcinoma,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05553-w,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Chinese Academy of Medical Sciences &amp; Peking Union Medical College', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",-0.1234553128007165,Chinese Academy of Medical Sciences &amp; Peking Union Medical College,China,2025,1
MEDI,Pu D.,Efficacy of CDK4/6 inhibitors combined with endocrine therapy in HR+/HER2− breast cancer: an umbrella review,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05516-1,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Shandong University of Traditional Chinese Medicine', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}]",-0.1234553128007165,Shandong University of Traditional Chinese Medicine,China,2025,1
MEDI,Wang J.,Efficacy and safety of first-line therapy in patients with HER2-positive advanced breast cancer: a network meta-analysis of randomized controlled trials,Journal of Cancer Research and Clinical Oncology,10.1007/s00432-023-05530-3,150,1,,2025-01-01,"[{'@_fa': 'true', 'affilname': 'Fujian Medical University', 'affiliation-city': 'Fuzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Second Hospital of Sanming City', 'affiliation-city': 'Sanming', 'affiliation-country': 'China'}]",2.1211867381214016,Fujian Medical University,China,2025,1
